id,radius,ra,dec,transparency,stellarradius
Kepler-467,466.2650000,287.3629145,38.6497341,0.323,1.48
Kepler-468,442.8710000,288.9022829,49.3704079,-0.286,0.81
Kepler-47,1025.0200000,295.2978883,46.9204303,-0.076,0.96
Kepler-471,1249.4100000,299.0975167,43.4975851,0.71,1.70
Kepler-472,306.6020000,296.5245187,39.2498503,-0.513,0.79
Kepler-473,905.9370000,286.6300796,38.9455907,0.525,1.93
Kepler-474,841.4960000,292.3215174,43.8811723,0.417,1.65
Kepler-475,280.0690000,287.0516940,40.2114232,-0.464,0.85
Kepler-479,344.9010000,291.0218899,37.7698734,-0.409,0.77
Kepler-48,306.7380000,299.1393094,40.9489390,-0.289,0.90
Kepler-480,847.5080000,294.4639165,49.7650473,0.478,1.44
Kepler-481,813.7240000,291.9069862,49.2620760,0.207,1.32
Kepler-482,313.0680000,296.8229326,48.1077628,-0.539,0.81
Kepler-483,860.3550000,291.6467764,41.8846843,0.439,1.47
Kepler-484,382.1360000,284.3942844,46.2491109,-0.135,0.91
Kepler-485,1140.9500000,294.9963415,50.4700458,0.079,1.09
Kepler-487,872.3430000,295.2872318,41.2220033,-0.173,0.92
Kepler-489,369.6450000,290.8332412,38.1841851,-0.518,0.73
Kepler-49,311.2220000,292.2945208,40.5918123,-0.984,0.67
Kepler-490,1523.0000000,295.0256620,46.9559536,0.365,1.41
Kepler-491,630.7850000,287.1305782,42.3501533,-0.057,1.03
Kepler-493,1745.7700000,295.3075252,38.8815716,0.438,1.51
Kepler-495,658.9240000,285.9307362,39.0981201,-0.237,0.87
Kepler-496,605.2740000,291.6408978,41.2411044,-0.416,0.77
Kepler-498,938.8440000,290.3581592,44.5187225,0.172,1.28
Kepler-499,556.7260000,295.1099549,43.9151012,-0.279,0.93
Kepler-5,899.7770000,299.4070341,44.0350387,0.652,1.78
Kepler-50,250.1100000,288.1009312,50.0336844,0.536,1.62
Kepler-500,807.4800000,295.9513472,43.8519884,0.116,1.18
Kepler-501,1125.2400000,297.2014919,41.7301534,0.216,1.14
Kepler-502,1591.0400000,291.0801330,43.8601911,0.349,1.39
Kepler-504,99.0688000,284.9219608,45.9723265,-1.577,0.42
Kepler-505,283.4100000,287.8579530,42.5426758,-1.079,0.65
Kepler-506,228.4390000,284.6351885,40.7198296,0.288,1.23
Kepler-507,391.6440000,297.0188074,50.4090460,0.326,1.34
Kepler-508,324.6180000,295.4042546,42.9812789,0.289,1.21
Kepler-509,332.4430000,289.6643940,48.7061650,0.233,1.22
Kepler-51,783.8310000,296.4797624,49.9376486,-0.142,0.85
Kepler-510,386.1770000,287.6550196,39.2441716,0.332,1.54
Kepler-511,651.9990000,282.9455384,47.5749181,0.498,1.63
Kepler-512,467.3750000,298.2689217,48.9167391,0.216,1.13
Kepler-513,468.2580000,285.0416235,50.0753913,0.079,1.06
Kepler-514,455.3360000,286.2471739,50.2423694,0.353,1.39
Kepler-516,687.0940000,295.6087625,38.7357368,0.798,1.84
Kepler-517,289.9070000,293.6755138,41.2952061,-0.019,1.04
Kepler-518,337.9010000,287.0900190,41.3737576,-0.04,0.90
Kepler-519,246.6100000,299.3196708,41.3847447,-0.335,0.82
Kepler-52,321.5420000,286.7380152,49.9757383,-0.928,0.68
Kepler-521,830.6380000,298.8163801,43.9980203,0.671,1.62
Kepler-522,639.2390000,288.1539730,44.0688154,0.655,1.74
Kepler-523,253.2950000,284.0611224,45.5068127,-0.28,0.82
Kepler-524,1058.2400000,296.8591787,49.1620125,0.439,1.62
Kepler-525,992.8520000,296.1834239,47.3587776,0.525,2.04
Kepler-526,666.1460000,297.6509281,47.3962246,0.351,1.52
Kepler-527,750.0400000,290.9579130,47.4062673,0.323,1.22
Kepler-528,784.2300000,295.6848595,47.7480914,0.158,1.28
Kepler-53,1366.0700000,290.4617926,40.5624966,0.036,1.09
Kepler-530,457.7090000,283.3402948,48.5490620,-0.132,0.88
Kepler-531,252.7620000,286.5246582,48.6835481,-0.552,0.77
Kepler-532,312.7980000,298.6609094,48.6063022,-0.458,0.78
Kepler-533,302.9550000,293.6856893,48.8249915,-0.62,0.77
Kepler-534,570.6590000,296.4185696,49.5401480,0.147,1.12
Kepler-535,685.5990000,296.5666587,49.6961742,0.341,1.36
Kepler-536,462.3220000,297.7363605,49.6371010,-0.214,0.86
Kepler-537,439.4000000,289.8805804,51.2769907,-0.039,0.99
Kepler-538,155.9560000,297.4865503,49.6233975,-0.179,0.90
Kepler-539,307.3180000,299.1224639,41.8667953,-0.06,0.97
Kepler-54,271.7010000,294.7739245,43.0561976,-1.296,0.53
Kepler-540,390.3740000,290.6249953,44.8737757,0.207,1.25
Kepler-541,1060.6800000,294.1496529,38.4582070,0.755,2.15
Kepler-542,436.0160000,292.2149697,38.5485469,-0.122,1.00
Kepler-543,221.8020000,287.2187273,38.8625366,-0.643,0.72
Kepler-544,963.1800000,294.0290734,39.0517893,0.529,1.57
Kepler-545,818.0010000,290.5663221,40.6920756,0.107,1.10
Kepler-546,1019.6500000,283.2575730,40.9904095,0.271,1.40
Kepler-547,378.9720000,286.1185888,44.3452063,-0.555,0.80
Kepler-548,751.7760000,299.9059167,45.4396103,-0.201,0.92
Kepler-549,635.1450000,283.0228527,47.2611431,-0.306,0.85
Kepler-55,578.7960000,285.1683291,44.0264898,-0.763,0.72
Kepler-550,531.9440000,297.7001786,47.8637046,-0.384,0.82
Kepler-551,311.1750000,285.4850450,48.0543774,-0.895,0.67
Kepler-552,843.6890000,290.7476903,48.2419838,0.063,1.07
Kepler-553,728.5250000,298.5508922,48.3325405,-0.261,0.95
Kepler-554,690.5250000,296.4068982,51.3581938,-0.118,1.02
Kepler-555,973.1210000,285.5168720,38.9324587,0.264,1.30
Kepler-556,674.5980000,290.5294799,38.9427306,-0.048,1.00
Kepler-557,2097.1200000,293.7084179,41.6151084,0.728,2.26
Kepler-558,661.8760000,284.6579709,42.6526751,-0.384,0.79
Kepler-559,776.7080000,296.6368878,43.8027948,-0.121,0.98
Kepler-560,109.3080000,300.2066441,45.0182402,-2.022,0.27
Kepler-561,621.3780000,293.7471107,45.1071981,-0.18,0.93
Kepler-562,992.7690000,290.1196007,46.2737393,0.016,1.08
Kepler-563,565.2070000,292.4461832,46.2897548,-0.444,0.79
Kepler-564,863.0370000,296.8383661,46.6263912,-0.064,0.99
Kepler-566,564.2770000,291.5544735,47.8144362,-0.524,0.76
Kepler-567,558.8100000,297.6726072,48.3023458,-0.409,0.85
Kepler-568,130.6450000,298.1061315,48.4016448,-1.33,0.54
Kepler-569,638.3010000,283.5072190,48.5526330,-0.107,0.91
Kepler-57,644.1400000,293.6413146,44.6570692,-0.342,0.84
Kepler-570,568.1480000,290.4376111,48.7918597,-0.296,0.82
Kepler-571,723.8750000,286.5510448,49.4187310,-0.223,0.86
Kepler-572,504.6670000,291.2211720,50.5813487,-0.434,0.77
Kepler-573,771.4710000,289.5211955,51.2374057,0.029,1.09
Kepler-574,682.8960000,290.2470519,52.1491051,-0.214,0.89
Kepler-575,853.9770000,286.9638856,37.8296147,-0.084,0.98
Kepler-576,617.5500000,295.1828896,38.6542028,-0.211,0.93
Kepler-577,524.2470000,294.7119855,39.0737317,-0.555,0.71
Kepler-578,541.4320000,288.7549882,39.5636960,-0.337,0.81
Kepler-579,530.7650000,295.0020771,39.9528613,-0.311,0.77
Kepler-58,969.2520000,296.3586251,39.1152033,-0.004,1.02
Kepler-580,323.8990000,283.4997537,40.5528053,-0.896,0.65
Kepler-581,703.7580000,295.4326552,40.6481874,-0.169,0.85
Kepler-582,613.1790000,297.5037180,41.0570326,-0.414,0.80
Kepler-583,867.2710000,282.1113206,42.3545514,-0.101,1.04
Kepler-584,1848.8400000,288.2306150,42.4136181,0.52,1.59
Kepler-585,585.1870000,286.5284924,43.8733751,-0.163,0.92
Kepler-586,693.7660000,293.0571982,45.5511266,-0.141,1.02
Kepler-587,787.8940000,288.6706571,47.3991249,-0.238,0.85
Kepler-588,1209.4000000,284.2572531,47.6889081,0.207,1.28
Kepler-589,612.8030000,280.6414331,47.7520581,-0.347,0.81
Kepler-59,1163.2200000,287.0394932,46.6401677,0.324,1.33
Kepler-590,1421.8100000,296.3855467,48.2334177,0.477,1.72
Kepler-591,785.1370000,286.0240520,48.4317290,-0.078,0.98
Kepler-592,1153.1300000,285.7907395,48.6832431,0.185,1.17
Kepler-593,973.7600000,294.9513923,48.6511709,0.079,1.05
Kepler-594,769.2000000,288.9217259,49.7620237,-0.193,0.96
Kepler-595,643.0090000,294.5703593,50.6730147,-0.348,0.85
Kepler-596,1023.8500000,289.5006797,51.6857106,0.314,1.29
Kepler-597,663.4180000,293.4700919,39.2528182,-0.033,1.00
Kepler-598,681.0860000,293.1234493,40.9348005,-0.258,0.90
Kepler-599,558.5170000,285.9115968,41.0695091,-0.522,0.73
Kepler-6,587.0390000,296.8372475,48.2399695,0.299,1.39
Kepler-60,1025.1000000,288.9612535,42.2650472,0.369,1.47
Kepler-600,619.7230000,283.8330588,41.9786358,-0.339,0.82
Kepler-601,414.8250000,282.0046852,42.1764657,-0.428,0.78
Kepler-602,1159.3100000,296.0318985,42.1418634,0.326,1.57
Kepler-603,1539.6300000,294.2809679,42.2909295,0.392,1.54
Kepler-604,1026.4900000,292.3159795,42.6262429,0.092,1.11
Kepler-605,556.5800000,287.2954015,43.2798677,-0.248,0.85
Kepler-606,1215.1100000,292.4273700,44.3812406,0.254,1.25
Kepler-607,519.1220000,291.0571451,44.6323060,-0.382,0.76
Kepler-608,946.6830000,293.8829010,44.6380717,0.041,1.11
Kepler-609,1065.8200000,292.2203009,44.6999902,0.065,1.12
Kepler-61,335.0790000,295.3044942,42.4753193,-0.879,0.70
Kepler-610,845.8240000,293.1713241,45.0655934,-0.11,0.94
Kepler-611,1395.5600000,286.0049121,45.4803043,0.383,1.59
Kepler-612,1445.5300000,291.3546278,45.7478551,0.305,1.56
Kepler-613,861.4940000,282.7868415,46.2449846,-0.057,0.98
Kepler-614,527.9950000,298.3848866,46.2759867,-0.418,0.74
Kepler-616,945.7750000,294.9891370,46.8383058,-0.111,0.95
Kepler-617,173.3540000,283.7407247,47.5161237,-1.305,0.54
Kepler-618,1221.9600000,286.2498525,48.0609256,0.173,1.21
Kepler-619,900.6780000,290.8490899,48.4159782,-0.04,0.94
Kepler-62,300.8740000,283.2125621,45.3496992,-0.578,0.73
Kepler-620,1355.2800000,291.1593939,51.3348228,0.341,1.31
Kepler-622,284.7610000,284.4784454,40.9331723,-0.862,0.74
Kepler-623,737.7020000,296.9867284,47.4773531,-0.318,0.82
Kepler-624,748.1880000,295.1933631,39.5396946,0.291,1.22
Kepler-625,760.7080000,292.1504723,39.6375254,0.406,1.45
Kepler-626,635.6430000,288.6986828,39.7082044,-0.042,1.02
Kepler-627,984.3070000,292.1042198,39.7678585,0.385,1.42
Kepler-629,372.0500000,289.4179128,39.9450757,-0.283,0.84
Kepler-63,194.0330000,289.2262876,49.5482814,-0.14,0.94
Kepler-630,839.7840000,293.4270647,39.9423967,0.302,1.41
Kepler-631,761.9660000,296.8857240,40.2281717,0.389,1.35
Kepler-634,888.0270000,291.1950900,40.7027352,0.421,1.41
Kepler-635,1141.0800000,289.7732613,40.8007019,0.735,1.96
Kepler-637,786.0910000,292.4172566,41.4168384,0.382,1.39
Kepler-638,991.2140000,284.9194213,41.6172093,0.532,2.15
Kepler-639,850.2420000,292.1868271,41.7269440,0.483,1.73
Kepler-640,557.7870000,296.0322000,42.1317392,-0.024,1.04
Kepler-641,969.9180000,291.8235292,42.5161945,0.39,1.74
Kepler-642,781.5820000,293.8345542,42.6249480,0.398,1.33
Kepler-644,1318.0500000,295.4757022,43.4931119,0.71,1.83
Kepler-645,1173.5700000,290.3227098,44.0358625,0.451,1.42
Kepler-646,451.7940000,290.4714596,44.3870422,-0.259,0.84
Kepler-647,1087.8700000,284.7882977,44.5916225,0.418,1.55
Kepler-648,636.0300000,283.8996207,45.0169137,-0.053,0.98
Kepler-649,513.7480000,285.6558336,45.0794516,-0.044,0.89
Kepler-65,303.7280000,288.6887221,41.1511076,0.467,1.51
Kepler-651,509.4080000,287.3327284,46.2034366,-0.253,0.85
Kepler-652,394.5500000,288.0080899,46.4736108,-0.27,0.86
Kepler-653,595.6340000,282.2130447,46.7177898,0.119,1.26
Kepler-654,974.1240000,297.0683931,46.8342497,0.462,1.66
Kepler-655,752.5620000,297.2590664,46.8431650,0.324,1.23
Kepler-656,890.3520000,288.3278778,47.3815380,-0.299,0.89
Kepler-657,1691.8800000,291.1973006,47.3077545,0.279,1.40
Kepler-658,388.3840000,282.9836210,47.5783897,-0.899,0.73
Kepler-659,722.6400000,287.6081777,47.5096893,-0.526,0.80
Kepler-66,1202.9600000,293.9815378,46.6877280,0.051,1.06
Kepler-660,568.4310000,288.1382985,47.7245642,-0.626,0.73
Kepler-661,534.7880000,283.7107463,47.8631748,-0.814,0.68
Kepler-662,815.6370000,290.4650801,47.9291252,-0.356,0.94
Kepler-663,1063.0900000,297.8082232,47.9466342,-0.313,0.90
Kepler-664,1210.1200000,288.7549029,48.2262030,-0.111,0.94
Kepler-665,612.8380000,297.0255947,48.4785669,-0.595,0.74
Kepler-666,1508.7100000,298.4568899,48.7915925,0.182,1.23
Kepler-668,784.6180000,285.4992845,49.2772713,-0.396,0.76
Kepler-669,2063.4100000,291.9361615,49.2539473,0.358,1.54
Kepler-67,1131.1900000,294.1533505,46.1663976,-0.376,0.82
Kepler-670,939.7440000,297.0154644,49.2252988,-0.1,1.01
Kepler-671,1168.2600000,294.2657519,49.3140933,-0.081,1.03
Kepler-672,1033.9300000,291.7219993,49.4808492,-0.112,0.96
Kepler-673,918.2100000,290.7857595,50.0540561,-0.344,0.82
Kepler-674,342.2540000,285.1761864,50.1496897,-0.907,0.69
Kepler-675,665.6800000,293.8334488,50.2303479,-0.507,0.82
Kepler-676,295.1960000,296.2220259,50.2873626,-1.295,0.56
Kepler-677,1954.0800000,290.0980478,50.3215731,0.39,1.64
Kepler-678,1826.1500000,295.4552577,50.4945093,0.449,1.98
Kepler-679,922.2440000,296.0213374,50.5678019,-0.348,0.80
Kepler-68,144.1660000,291.0323102,49.0402129,0.231,1.26
Kepler-680,1492.4800000,291.6223810,50.6181793,0.197,1.33
Kepler-681,686.9230000,289.3997364,51.2502428,-0.457,0.81
Kepler-682,1979.2500000,289.1122204,51.7373589,0.48,1.94
Kepler-683,1023.0700000,291.4399598,37.9056293,-0.041,1.04
Kepler-684,1731.2700000,290.8704935,38.2735978,0.209,1.43
Kepler-685,938.7150000,293.8719143,38.4229184,-0.051,1.04
Kepler-686,1490.9400000,285.2138190,39.0274660,0.108,1.16
Kepler-687,633.6600000,289.3154576,39.1532911,-0.567,0.76
Kepler-688,1357.7500000,294.6552312,39.3083446,-0.024,1.10
Kepler-689,1131.7300000,294.7106347,39.5216975,-0.153,0.98
Kepler-69,730.6250000,293.2609013,44.8688656,-0.097,0.93
Kepler-690,1665.3100000,294.4899225,39.7714758,0.141,1.28
Kepler-691,279.1150000,288.8117314,40.0332311,-1.305,0.56
Kepler-692,991.3360000,294.7768068,40.1537027,-0.233,0.90
Kepler-693,1151.5100000,283.2535270,40.3582155,-0.427,0.88
Kepler-694,1023.0600000,291.1495269,40.4204569,-0.078,0.98
Kepler-695,842.9470000,299.3160934,40.8223815,-0.159,1.15
Kepler-696,1416.4400000,293.4965906,41.1375635,0.151,1.21
Kepler-697,1277.3300000,283.8643937,41.3463859,-0.025,1.05
Kepler-698,1995.5700000,288.5099994,41.3017465,0.388,1.68
Kepler-7,922.5620000,288.5814928,41.0897335,0.618,1.84
Kepler-700,1491.7600000,287.1542240,41.5657775,0.23,1.41
Kepler-701,774.1520000,288.9941800,41.6333125,-0.276,0.88
Kepler-702,992.0710000,293.8781041,41.6617245,-0.159,1.04
Kepler-703,1156.8300000,299.1868586,41.7426990,0.067,1.06
Kepler-704,1228.8300000,283.3163671,41.8370942,0.036,1.18
Kepler-705,276.8810000,289.5085612,41.8120234,-1.319,0.55
Kepler-707,591.7760000,290.0075640,42.1164698,-0.501,0.72
Kepler-708,1394.2200000,293.8164588,42.2125159,0.037,1.09
Kepler-709,664.8430000,292.1052720,42.3803077,-0.481,0.73
Kepler-710,1448.3400000,291.9641255,42.6961308,0.265,1.40
Kepler-711,624.5750000,297.4600468,42.8398172,-0.499,0.78
Kepler-712,872.4930000,294.9096739,42.9351987,-0.484,0.76
Kepler-713,1089.8700000,295.6513819,43.0297781,0.085,1.08
Kepler-714,2083.3700000,282.6994685,43.2727437,0.46,1.61
Kepler-715,1327.4400000,283.6307971,43.3793638,0.165,1.17
Kepler-716,635.0090000,290.3931809,43.3638577,-0.504,0.74
Kepler-717,2805.4800000,292.9655071,43.3463450,0.604,2.09
Kepler-718,1302.3300000,299.5618676,43.5035173,0.134,1.17
Kepler-719,2497.5100000,295.5360628,43.8844116,0.448,1.72
Kepler-720,1065.3700000,298.6356478,44.1709388,0.032,1.15
Kepler-721,926.5980000,284.4305132,44.4803776,-0.362,0.90
Kepler-722,1239.5000000,290.2632874,44.5564051,-0.039,0.97
Kepler-724,853.1190000,293.4548441,44.7927823,-0.223,0.92
Kepler-725,758.4690000,283.9774949,44.8115613,-0.313,0.83
Kepler-726,762.0810000,291.7172776,44.8873466,-0.319,0.79
Kepler-727,831.8420000,294.8469333,45.0344155,-0.317,0.82
Kepler-728,1765.2300000,291.0923621,45.1155087,0.227,1.40
Kepler-729,1921.1500000,286.3600604,45.4142664,0.261,1.42
Kepler-730,1935.0400000,285.5547895,45.5788420,0.236,1.38
Kepler-731,1257.1600000,296.3931945,45.5685330,0.035,1.05
Kepler-732,174.8260000,283.7317274,45.9585288,-1.375,0.52
Kepler-733,916.7060000,293.0181882,45.9147063,-0.298,0.86
Kepler-734,1157.2100000,297.0456122,46.0273893,0.374,1.63
Kepler-735,695.0590000,284.6888328,46.1721391,-0.517,0.76
Kepler-736,1005.4300000,285.3913092,46.1809293,-0.35,0.86
Kepler-737,205.1180000,291.8629793,46.4291614,-1.301,0.52
Kepler-738,1113.6500000,287.5696516,46.5679011,-0.213,0.95
Kepler-739,1370.6500000,290.0679940,46.5791535,0.018,1.07
Kepler-74,1177.5500000,293.0925275,41.3555095,0.332,1.44
Kepler-740,1442.0200000,286.4822566,46.6924560,-0.123,0.99
Kepler-741,1661.8700000,289.4317294,46.6174978,0.332,1.38
Kepler-742,489.2530000,283.8659676,46.7896522,-0.692,0.73
Kepler-743,278.9870000,295.5742300,42.8064255,-0.176,0.92
Kepler-744,449.9640000,296.4960493,47.1827848,-0.222,0.82
Kepler-745,1780.3800000,291.4994412,37.0592571,0.376,1.61
Kepler-748,1705.9900000,292.2628779,37.2369732,0.36,1.54
Kepler-749,721.0270000,299.8973341,43.9040667,-0.494,0.77
Kepler-75,835.3560000,291.1376203,36.5773443,-0.215,0.98
Kepler-750,1296.0200000,289.0968274,44.0043640,0.344,1.36
Kepler-751,760.4300000,294.8438103,44.0776872,-0.264,0.87
Kepler-752,1232.2900000,292.2681469,37.9556720,-0.125,0.97
Kepler-753,274.7670000,291.9032411,37.9023677,-0.865,0.67
Kepler-754,1770.2700000,293.2541121,37.8461519,0.416,1.49
Kepler-755,399.0340000,296.8609348,41.0973178,-0.457,0.74
Kepler-757,1068.6800000,296.6804876,41.3865279,0.16,1.25
Kepler-758,1502.3200000,293.0846115,41.1354049,0.563,1.53
Kepler-76,822.9600000,294.1921185,39.6189727,0.451,1.49
Kepler-760,792.3360000,287.5931997,44.1794278,-0.28,0.91
Kepler-761,830.7070000,290.5035990,44.1436249,-0.117,0.93
Kepler-762,1898.2600000,291.2756631,47.3295107,0.318,1.38
Kepler-763,962.4590000,292.1445534,47.1573604,-0.334,0.88
Kepler-764,1047.8400000,297.3931183,47.1645814,-0.136,0.94
Kepler-765,1076.2800000,283.1846044,47.1557114,0.146,1.17
Kepler-766,2297.6200000,293.1845144,37.9698357,0.451,1.75
Kepler-767,2251.0300000,291.5791562,38.0358066,0.476,1.78
Kepler-768,784.5600000,294.1156858,38.3934378,-0.466,0.78
Kepler-769,1169.5700000,292.7130925,38.3581685,0.179,1.14
Kepler-77,639.4110000,289.6079433,44.3454347,-0.038,1.06
Kepler-770,930.4570000,286.4904589,38.3748720,0.054,1.17
Kepler-771,1393.8500000,287.4441104,38.0884183,0.355,1.50
Kepler-772,1130.2100000,291.4235820,38.2165603,0.475,1.86
Kepler-773,547.0260000,290.8846217,38.0575539,0.095,1.16
Kepler-774,917.8040000,291.0318604,38.2118940,0.753,1.91
Kepler-775,398.6760000,291.4332781,41.7033162,-0.267,0.85
Kepler-776,727.9040000,287.2726117,41.6356009,-0.437,0.82
Kepler-777,443.1060000,282.7241098,44.3465098,-0.968,0.67
Kepler-778,938.1680000,287.4774867,44.2374702,-0.413,0.80
Kepler-779,283.1550000,285.6285208,44.3107855,-1.234,0.55
Kepler-78,124.3760000,293.7419543,44.4482521,-0.498,0.73
Kepler-781,1064.4700000,287.6535874,47.4147762,-0.384,0.80
Kepler-782,446.8440000,288.8682460,47.7594700,0.11,1.17
Kepler-783,516.0900000,291.0628615,47.4847890,-0.231,0.87
Kepler-784,1303.7200000,295.9206663,47.4486164,0.857,2.87
Kepler-785,642.0510000,292.0683108,38.8422004,-0.683,0.70
Kepler-786,485.3180000,293.7439223,38.9392217,-0.583,0.82
Kepler-787,503.5680000,291.6924773,38.5729105,-0.895,0.63
Kepler-788,1775.8000000,290.0004154,38.5398551,0.336,1.31
Kepler-789,1480.1600000,295.9751549,38.9466396,0.496,1.64
Kepler-79,1020.7200000,300.5171067,44.3815508,0.415,1.35
Kepler-790,703.1680000,286.9171489,38.8722123,-0.424,0.79
Kepler-791,1266.3400000,293.5958044,39.0294267,0.403,1.33
Kepler-792,1425.4700000,292.0068239,38.8207001,0.274,1.38
Kepler-793,985.6990000,295.2167334,38.7744269,0.11,1.21
Kepler-794,931.1920000,288.1336793,38.9968923,0.506,1.65
Kepler-795,492.1220000,291.0189951,38.5455728,-0.022,1.04
Kepler-797,1315.2600000,297.2089078,41.7816450,0.47,1.66
Kepler-798,972.2740000,292.4782785,42.1422821,0.222,1.22
Kepler-8,1021.8700000,281.2881335,42.4510975,0.517,1.58
Kepler-80,369.4510000,296.1125759,39.9787451,-0.77,0.68
Kepler-800,1019.2600000,286.5747697,44.7951858,-0.358,0.79
Kepler-801,440.4260000,286.0751815,44.6646277,-0.798,0.69
Kepler-802,780.5850000,286.0157998,45.0077413,-0.226,0.88
Kepler-803,639.7710000,299.2216728,44.6939033,0.241,1.25
Kepler-804,649.6500000,293.3722109,44.7851812,0.05,1.07
Kepler-805,638.4900000,293.2300178,45.0533640,0.541,1.67
Kepler-806,361.8960000,296.0071956,44.8535698,0.407,1.66
Kepler-809,961.4050000,289.0836324,48.0180689,0.001,1.03
Kepler-81,348.2910000,293.6369437,42.8248275,-0.902,0.58
Kepler-810,1458.5900000,296.6148615,48.0825642,-0.032,1.03
Kepler-811,985.0410000,285.4241593,47.8345586,0.323,1.53
Kepler-812,1482.7400000,288.8552821,48.2085170,0.752,1.75
Kepler-814,2055.7700000,284.9105256,48.4315896,0.669,1.93
Kepler-816,983.6970000,293.3628165,39.2124394,-0.374,0.94
Kepler-817,1484.4600000,296.0818498,39.1616140,0.086,1.18
Kepler-818,925.0370000,296.2351072,39.3702865,-0.124,0.91
Kepler-819,664.3060000,295.3708312,39.1772925,-0.398,0.79
Kepler-82,904.3260000,292.8733696,42.9661583,-0.185,0.96
Kepler-820,1387.2000000,291.0201523,39.2206091,0.689,2.04
Kepler-821,614.5710000,285.6173937,39.3794684,-0.364,0.85
Kepler-822,860.3910000,292.2760929,39.5501136,-0.005,1.03
Kepler-823,1389.2700000,284.5825682,39.2201737,0.335,1.58
Kepler-824,1201.4000000,290.4774060,39.7319975,0.122,1.07
Kepler-825,807.8500000,294.7698250,39.3984081,0.12,1.00
Kepler-826,779.5960000,284.8601128,39.2405076,0.349,1.31
Kepler-827,2046.6800000,294.9660027,42.7085608,0.232,1.40
Kepler-828,575.3220000,286.8872555,42.4712271,-0.543,0.73
Kepler-829,1073.7600000,282.3328312,42.4638125,0.04,1.12
Kepler-83,400.4090000,282.2325197,43.6655662,-1.102,0.59
Kepler-831,593.5400000,294.9855607,42.7277355,0.012,1.02
Kepler-832,1688.1200000,295.9261101,45.3838690,0.07,1.11
Kepler-833,467.3700000,290.4799052,45.6005798,-0.793,0.71
Kepler-834,633.9370000,287.0544674,45.1803351,-0.745,0.72
Kepler-835,2406.3300000,283.5742181,45.7348003,0.33,1.42
Kepler-836,980.0350000,287.4527659,45.7043964,0.049,1.02
Kepler-837,901.9070000,285.2467607,45.9501100,-0.271,0.78
Kepler-838,1104.0400000,285.4354695,45.9759590,-0.099,0.89
Kepler-839,944.5610000,291.0746840,45.2425440,0.437,1.57
Kepler-841,998.9610000,284.2513637,48.8095962,-0.362,0.82
Kepler-842,532.7260000,292.3285976,49.6535171,-0.612,0.76
Kepler-843,1165.6600000,296.3219786,48.9714373,-0.047,1.00
Kepler-844,431.7760000,287.8578541,48.7739646,-0.921,0.73
Kepler-845,431.0510000,290.9576363,49.2037262,-0.605,0.77
Kepler-846,1127.1200000,287.0570731,49.0460112,-0.217,0.86
Kepler-847,513.1030000,283.5048144,49.4509371,-0.507,0.83
Kepler-848,1378.4700000,293.2882949,48.8116114,0.594,2.06
Kepler-849,822.1340000,290.8517961,48.5213243,0.573,1.82
Kepler-85,765.0250000,290.9734395,45.2902761,-0.212,0.86
Kepler-850,1661.2800000,293.0844515,48.5753645,0.173,1.21
Kepler-851,839.2550000,294.6802199,49.1401106,-0.273,0.78
Kepler-852,1619.0300000,297.3915863,48.5606875,0.827,2.23
Kepler-853,568.6760000,283.9367810,49.1102748,0.51,1.47
Kepler-855,1506.5800000,295.0949565,43.5375650,0.333,1.56
Kepler-856,1351.1700000,289.6038379,46.3149097,-0.022,1.13
Kepler-857,983.5020000,294.6323978,43.4004526,-0.071,0.97
Kepler-858,298.5320000,288.8488552,51.2090375,-0.113,0.94
Kepler-859,839.9030000,286.7418337,43.1901197,-0.556,0.73
Kepler-860,1056.3600000,295.5772681,46.2547028,-0.157,0.91
Kepler-861,850.3270000,292.3539624,46.2262465,-0.427,0.84
Kepler-862,1039.0300000,297.7792466,46.4926688,-0.103,1.17
Kepler-863,1499.6600000,297.6644677,43.2489903,0.215,1.24
Kepler-864,2022.9000000,285.0570943,46.3206074,0.208,1.34
Kepler-865,586.1370000,297.7242257,43.5272796,-0.298,0.85
Kepler-866,646.6670000,290.1222112,43.0854070,-0.705,0.68
Kepler-868,1593.1300000,282.3635315,46.6752384,0.068,1.13
Kepler-869,939.4550000,289.4245955,50.9941198,-0.11,0.94
Kepler-87,1232.9000000,297.9168433,46.9651146,0.326,1.50
Kepler-870,1259.4600000,295.4025625,50.4785992,0.043,1.07
Kepler-871,1976.0500000,294.5270634,43.3681317,0.309,1.41
Kepler-872,879.6830000,295.4174725,43.6056117,-0.146,0.88
Kepler-873,1182.2200000,296.4031319,51.2712773,0.134,1.09
Kepler-874,1082.1600000,294.9568477,43.0142991,0.138,1.18
Kepler-875,1242.6200000,297.3012497,43.1418313,0.135,1.13
Kepler-876,820.9130000,283.4781717,43.3837235,-0.338,0.89
Kepler-878,791.6250000,285.2962562,46.6034497,-0.174,1.09
Kepler-879,802.6720000,295.8065515,50.9097521,0.033,1.09
Kepler-880,601.3240000,281.9712347,43.6727839,0.666,1.54
Kepler-881,1375.1800000,288.9925529,46.6706513,0.12,1.09
Kepler-882,504.6050000,294.6500256,43.3356106,-0.273,0.86
Kepler-883,627.4550000,286.4337260,50.3002266,0.296,1.28
Kepler-885,651.3180000,288.6615682,49.7371538,0.417,1.44
